Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4338_20170921_1.vld
Source Device: Minilog-TD-4338
Study Description: GP279F
Minilog Initialized: 2017-09-21 14:48:21 (UTC-3)
Study Start Time: 2017-09-21 14:48:21
Study Stop Time: 2017-09-21 15:28:10
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-09-21,15:09:49,14.44,-1.99
2017-09-21,15:09:50,14.44,-1.99
2017-09-21,15:09:51,14.44,-1.99
2017-09-21,15:09:52,14.44,0.00
2017-09-21,15:09:53,14.44,0.00
2017-09-21,15:09:54,14.44,-1.99
2017-09-21,15:09:55,14.44,0.00
2017-09-21,15:09:56,14.44,-1.99
2017-09-21,15:09:57,14.44,-1.99
2017-09-21,15:09:58,14.44,-1.99
2017-09-21,15:09:59,14.44,0.00
2017-09-21,15:10:00,14.44,0.00
2017-09-21,15:10:01,14.44,0.00
2017-09-21,15:10:02,14.44,0.00
2017-09-21,15:10:03,14.44,-1.99
2017-09-21,15:10:04,14.44,0.00
2017-09-21,15:10:05,14.44,-1.99
2017-09-21,15:10:06,14.44,-1.99
2017-09-21,15:10:07,14.44,-1.99
2017-09-21,15:10:08,14.44,0.00
2017-09-21,15:10:09,14.44,-1.99
2017-09-21,15:10:10,14.44,0.00
2017-09-21,15:10:11,14.44,0.00
2017-09-21,15:10:12,14.44,-1.99
2017-09-21,15:10:13,14.44,0.00
2017-09-21,15:10:14,14.44,-1.99
2017-09-21,15:10:15,14.44,-1.99
2017-09-21,15:10:16,14.44,-1.99
2017-09-21,15:10:17,14.44,-1.99
2017-09-21,15:10:18,14.44,0.00
2017-09-21,15:10:19,14.44,-1.99
2017-09-21,15:10:20,14.44,-1.99
2017-09-21,15:10:21,14.44,-1.99
2017-09-21,15:10:22,14.44,0.00
2017-09-21,15:10:23,14.44,0.00
2017-09-21,15:10:24,14.44,0.00
2017-09-21,15:10:25,14.44,-1.99
2017-09-21,15:10:26,14.44,-1.99
2017-09-21,15:10:27,14.44,-1.99
2017-09-21,15:10:28,14.44,0.00
2017-09-21,15:10:29,14.44,0.00
2017-09-21,15:10:30,14.44,0.00
2017-09-21,15:10:31,14.44,-1.99
2017-09-21,15:10:32,14.44,-1.99
2017-09-21,15:10:33,14.44,-1.99
2017-09-21,15:10:34,14.44,-1.99
2017-09-21,15:10:35,14.44,-1.99
2017-09-21,15:10:36,14.44,0.00
2017-09-21,15:10:37,14.44,-1.99
2017-09-21,15:10:38,14.44,0.00
2017-09-21,15:10:39,14.44,0.00
2017-09-21,15:10:40,14.44,0.00
2017-09-21,15:10:41,14.44,0.00
2017-09-21,15:10:42,14.44,0.00
2017-09-21,15:10:43,14.44,-1.99
2017-09-21,15:10:44,14.44,-1.99
2017-09-21,15:10:45,14.44,-1.99
2017-09-21,15:10:46,14.44,0.00
2017-09-21,15:10:47,14.44,-1.99
2017-09-21,15:10:48,14.44,0.00
2017-09-21,15:10:49,14.44,-1.99
2017-09-21,15:10:50,14.44,-1.99
2017-09-21,15:10:51,14.44,0.00
2017-09-21,15:10:52,14.44,-1.99
2017-09-21,15:10:53,14.44,0.00
2017-09-21,15:10:54,14.44,-1.99
2017-09-21,15:10:55,14.44,0.00
2017-09-21,15:10:56,14.44,-1.99
2017-09-21,15:10:57,14.44,0.00
2017-09-21,15:10:58,14.44,0.00
2017-09-21,15:10:59,14.44,-1.99
2017-09-21,15:11:00,14.44,-1.99
2017-09-21,15:11:01,14.44,0.00
2017-09-21,15:11:02,14.44,0.00
2017-09-21,15:11:03,14.35,0.00
2017-09-21,15:11:04,14.44,-1.99
2017-09-21,15:11:05,14.44,0.00
2017-09-21,15:11:06,14.44,0.00
2017-09-21,15:11:07,14.44,0.00
2017-09-21,15:11:08,14.44,-1.99
2017-09-21,15:11:09,14.44,-1.99
2017-09-21,15:11:10,14.44,0.00
2017-09-21,15:11:11,14.44,0.00
2017-09-21,15:11:12,14.44,0.00
2017-09-21,15:11:13,14.44,0.00
2017-09-21,15:11:14,14.44,0.00
2017-09-21,15:11:15,14.44,-1.99
2017-09-21,15:11:16,14.44,0.00
2017-09-21,15:11:17,14.44,0.00
2017-09-21,15:11:18,14.44,0.00
2017-09-21,15:11:19,14.44,-1.99
2017-09-21,15:11:20,14.44,0.00
2017-09-21,15:11:21,14.44,-1.99
2017-09-21,15:11:22,14.44,0.00
2017-09-21,15:11:23,14.44,-1.99
2017-09-21,15:11:24,14.44,0.00
2017-09-21,15:11:25,14.44,-1.99
2017-09-21,15:11:26,14.44,-1.99
2017-09-21,15:11:27,14.44,0.00
2017-09-21,15:11:28,14.44,0.00
2017-09-21,15:11:29,14.44,0.00
2017-09-21,15:11:30,14.44,-1.99
2017-09-21,15:11:31,14.44,-1.99
2017-09-21,15:11:32,14.44,0.00
2017-09-21,15:11:33,14.44,-1.99
2017-09-21,15:11:34,14.44,0.00
2017-09-21,15:11:35,14.44,0.00
2017-09-21,15:11:36,14.44,-1.99
2017-09-21,15:11:37,14.44,-1.99
2017-09-21,15:11:38,14.44,0.00
2017-09-21,15:11:39,14.35,-1.99
2017-09-21,15:11:40,14.35,-1.99
2017-09-21,15:11:41,14.44,0.00
2017-09-21,15:11:42,14.35,-1.99
2017-09-21,15:11:43,14.35,0.00
2017-09-21,15:11:44,14.44,-1.99
2017-09-21,15:11:45,14.44,0.00
2017-09-21,15:11:46,14.44,-1.99
2017-09-21,15:11:47,14.44,-1.99
2017-09-21,15:11:48,14.44,0.00
2017-09-21,15:11:49,14.44,0.00
2017-09-21,15:11:50,14.44,-1.99
2017-09-21,15:11:51,14.44,-1.99
2017-09-21,15:11:52,14.44,0.00
2017-09-21,15:11:53,14.44,0.00
2017-09-21,15:11:54,14.44,0.00
2017-09-21,15:11:55,14.44,-1.99
2017-09-21,15:11:56,14.44,-1.99
2017-09-21,15:11:57,14.44,-1.99
2017-09-21,15:11:58,14.44,0.00
2017-09-21,15:11:59,14.44,-1.99
2017-09-21,15:12:00,14.44,0.00
2017-09-21,15:12:01,14.44,-1.99
2017-09-21,15:12:02,14.44,0.00
2017-09-21,15:12:03,14.44,0.00
2017-09-21,15:12:04,14.44,-1.99
2017-09-21,15:12:05,14.44,0.00
2017-09-21,15:12:06,14.44,-1.99
2017-09-21,15:12:07,14.44,0.00
2017-09-21,15:12:08,14.44,-1.99
2017-09-21,15:12:09,14.44,0.00
2017-09-21,15:12:10,14.44,0.00
2017-09-21,15:12:11,14.44,-1.99
2017-09-21,15:12:12,14.44,0.00
2017-09-21,15:12:13,14.44,-1.99
2017-09-21,15:12:14,14.35,0.00
2017-09-21,15:12:15,14.35,-1.99
2017-09-21,15:12:16,14.44,-1.99
2017-09-21,15:12:17,14.44,0.00
2017-09-21,15:12:18,14.44,0.00
2017-09-21,15:12:19,14.44,-1.99
2017-09-21,15:12:20,14.44,0.00
2017-09-21,15:12:21,14.44,0.00
2017-09-21,15:12:22,14.44,0.00
2017-09-21,15:12:23,14.44,-1.99
2017-09-21,15:12:24,14.44,0.00
2017-09-21,15:12:25,14.44,-1.99
2017-09-21,15:12:26,14.44,0.00
2017-09-21,15:12:27,14.44,-1.99
2017-09-21,15:12:28,14.44,0.00
2017-09-21,15:12:29,14.44,-1.99
2017-09-21,15:12:30,14.44,0.00
2017-09-21,15:12:31,14.44,-1.99
2017-09-21,15:12:32,14.35,0.00
2017-09-21,15:12:33,14.35,-1.99
2017-09-21,15:12:34,14.44,-1.99
2017-09-21,15:12:35,14.44,0.00
2017-09-21,15:12:36,14.44,0.00
2017-09-21,15:12:37,14.44,0.00
2017-09-21,15:12:38,14.44,0.00
2017-09-21,15:12:39,14.44,0.00
2017-09-21,15:12:40,14.44,0.00
2017-09-21,15:12:41,14.44,0.00
2017-09-21,15:12:42,14.44,-1.99
2017-09-21,15:12:43,14.44,-1.99
2017-09-21,15:12:44,14.44,0.00
2017-09-21,15:12:45,14.44,0.00
2017-09-21,15:12:46,14.44,0.00
2017-09-21,15:12:47,14.44,-1.99
2017-09-21,15:12:48,14.35,-1.99
2017-09-21,15:12:49,14.35,-1.99
2017-09-21,15:12:50,14.35,-1.99
2017-09-21,15:12:51,14.35,-1.99
2017-09-21,15:12:52,14.25,-1.99
2017-09-21,15:12:53,14.35,0.00
2017-09-21,15:12:54,14.35,0.00
2017-09-21,15:12:55,14.35,-1.99
2017-09-21,15:12:56,14.35,-1.99
2017-09-21,15:12:57,14.44,0.00
2017-09-21,15:12:58,14.44,-1.99
2017-09-21,15:12:59,14.44,-1.99
2017-09-21,15:13:00,14.44,0.00
2017-09-21,15:13:01,14.44,-1.99
2017-09-21,15:13:02,14.44,0.00
2017-09-21,15:13:03,14.44,0.00
2017-09-21,15:13:04,14.44,0.00
2017-09-21,15:13:05,14.44,0.00
2017-09-21,15:13:06,14.44,0.00
2017-09-21,15:13:07,14.44,0.00
2017-09-21,15:13:08,14.44,-1.99
2017-09-21,15:13:09,14.35,-1.99
2017-09-21,15:13:10,14.35,0.00
2017-09-21,15:13:11,14.35,0.00
2017-09-21,15:13:12,14.35,-1.99
2017-09-21,15:13:13,14.35,-1.99
2017-09-21,15:13:14,14.35,-1.99
2017-09-21,15:13:15,14.35,-1.99
2017-09-21,15:13:16,14.35,-1.99
2017-09-21,15:13:17,14.35,0.00
2017-09-21,15:13:18,14.44,-1.99
2017-09-21,15:13:19,14.44,0.00
2017-09-21,15:13:20,14.44,-1.99
2017-09-21,15:13:21,14.44,-1.99
2017-09-21,15:13:22,14.44,0.00
2017-09-21,15:13:23,14.44,0.00
2017-09-21,15:13:24,14.44,-1.99
2017-09-21,15:13:25,14.44,-1.99
2017-09-21,15:13:26,14.44,0.00
2017-09-21,15:13:27,14.44,0.00
2017-09-21,15:13:28,14.44,0.00
2017-09-21,15:13:29,14.44,0.00
2017-09-21,15:13:30,14.35,0.00
2017-09-21,15:13:31,14.25,-1.99
2017-09-21,15:13:32,14.35,0.00
2017-09-21,15:13:33,14.35,0.00
2017-09-21,15:13:34,14.35,0.00
2017-09-21,15:13:35,14.35,0.00
2017-09-21,15:13:36,14.35,0.00
2017-09-21,15:13:37,14.35,-1.99
2017-09-21,15:13:38,14.44,0.00
2017-09-21,15:13:39,14.44,0.00
2017-09-21,15:13:40,14.44,-1.99
2017-09-21,15:13:41,14.44,-1.99
2017-09-21,15:13:42,14.44,-1.99
2017-09-21,15:13:43,14.35,0.00
2017-09-21,15:13:44,14.44,0.00
2017-09-21,15:13:45,14.35,0.00
2017-09-21,15:13:46,14.44,0.00
2017-09-21,15:13:47,14.44,0.00
2017-09-21,15:13:48,14.44,-1.99
2017-09-21,15:13:49,14.44,-1.99
2017-09-21,15:13:50,14.44,0.00
2017-09-21,15:13:51,14.44,0.00
2017-09-21,15:13:52,14.44,-1.99
2017-09-21,15:13:53,14.44,0.00
2017-09-21,15:13:54,14.35,0.00
2017-09-21,15:13:55,14.35,-1.99
2017-09-21,15:13:56,14.35,0.00
2017-09-21,15:13:57,14.35,0.00
2017-09-21,15:13:58,14.35,0.00
2017-09-21,15:13:59,14.35,0.00
2017-09-21,15:14:00,14.35,0.00
2017-09-21,15:14:01,14.35,0.00
2017-09-21,15:14:02,14.35,0.00
2017-09-21,15:14:03,14.44,0.00
2017-09-21,15:14:04,14.35,0.00
2017-09-21,15:14:05,14.44,0.00
2017-09-21,15:14:06,14.35,0.00
2017-09-21,15:14:07,14.35,0.00
2017-09-21,15:14:08,14.44,-1.99
2017-09-21,15:14:09,14.44,0.00
2017-09-21,15:14:10,14.35,0.00
2017-09-21,15:14:11,14.35,-1.99
2017-09-21,15:14:12,14.35,-1.99
2017-09-21,15:14:13,14.35,-1.99
2017-09-21,15:14:14,14.35,0.00
2017-09-21,15:14:15,14.35,0.00
2017-09-21,15:14:16,14.35,0.00
2017-09-21,15:14:17,14.35,-1.99
2017-09-21,15:14:18,14.35,0.00
2017-09-21,15:14:19,14.35,0.00
2017-09-21,15:14:20,14.35,-1.99
2017-09-21,15:14:21,14.35,-1.99
2017-09-21,15:14:22,14.35,-1.99
2017-09-21,15:14:23,14.35,0.00
2017-09-21,15:14:24,14.35,0.00
2017-09-21,15:14:25,14.35,-1.99
2017-09-21,15:14:26,14.35,0.00
2017-09-21,15:14:27,14.35,0.00
2017-09-21,15:14:28,14.35,0.00
2017-09-21,15:14:29,14.35,-1.99
2017-09-21,15:14:30,14.35,0.00
2017-09-21,15:14:31,14.35,-1.99
2017-09-21,15:14:32,14.44,-1.99
2017-09-21,15:14:33,14.35,-1.99
2017-09-21,15:14:34,14.35,0.00
2017-09-21,15:14:35,14.35,-1.99
2017-09-21,15:14:36,14.44,0.00
2017-09-21,15:14:37,14.35,-1.99
2017-09-21,15:14:38,14.35,0.00
2017-09-21,15:14:39,14.35,0.00
2017-09-21,15:14:40,14.35,-1.99
2017-09-21,15:14:41,14.35,-1.99
2017-09-21,15:14:42,14.35,-1.99
2017-09-21,15:14:43,14.35,0.00
2017-09-21,15:14:44,14.35,0.00
2017-09-21,15:14:45,14.35,-1.99
2017-09-21,15:14:46,14.35,0.00
2017-09-21,15:14:47,14.35,-1.99
2017-09-21,15:14:48,14.35,-1.99
2017-09-21,15:14:49,14.35,-1.99
2017-09-21,15:14:50,14.35,-1.99
2017-09-21,15:14:51,14.35,-1.99
2017-09-21,15:14:52,14.44,0.00
2017-09-21,15:14:53,14.44,-1.99
2017-09-21,15:14:54,14.35,0.00
2017-09-21,15:14:55,14.44,0.00
2017-09-21,15:14:56,14.35,0.00
2017-09-21,15:14:57,14.44,0.00
2017-09-21,15:14:58,14.35,-1.99
2017-09-21,15:14:59,14.35,-1.99
2017-09-21,15:15:00,14.35,-1.99
2017-09-21,15:15:01,14.35,0.00
2017-09-21,15:15:02,14.35,0.00
2017-09-21,15:15:03,14.35,0.00
2017-09-21,15:15:04,14.35,0.00
2017-09-21,15:15:05,14.35,-1.99
2017-09-21,15:15:06,14.35,0.00
2017-09-21,15:15:07,14.35,0.00
2017-09-21,15:15:08,14.35,0.00
2017-09-21,15:15:09,14.35,0.00
2017-09-21,15:15:10,14.35,0.00
2017-09-21,15:15:11,14.44,0.00
2017-09-21,15:15:12,14.35,0.00
2017-09-21,15:15:13,14.35,0.00
2017-09-21,15:15:14,14.35,0.00
2017-09-21,15:15:15,14.35,-1.99
2017-09-21,15:15:16,14.35,0.00
2017-09-21,15:15:17,14.35,-1.99
2017-09-21,15:15:18,14.35,0.00
2017-09-21,15:15:19,14.35,0.00
2017-09-21,15:15:20,14.35,0.00
2017-09-21,15:15:21,14.35,0.00
2017-09-21,15:15:22,14.35,-1.99
2017-09-21,15:15:23,14.35,0.00
2017-09-21,15:15:24,14.35,0.00
2017-09-21,15:15:25,14.35,-1.99
2017-09-21,15:15:26,14.35,0.00
2017-09-21,15:15:27,14.35,-1.99
2017-09-21,15:15:28,14.35,0.00
2017-09-21,15:15:29,14.35,-1.99
2017-09-21,15:15:30,14.35,0.00
2017-09-21,15:15:31,14.35,-1.99
2017-09-21,15:15:32,14.35,-1.99
2017-09-21,15:15:33,14.35,-1.99
2017-09-21,15:15:34,14.35,-1.99
2017-09-21,15:15:35,14.35,0.00
2017-09-21,15:15:36,14.35,0.00
2017-09-21,15:15:37,14.35,0.00
2017-09-21,15:15:38,14.44,-1.99
2017-09-21,15:15:39,14.44,0.00
2017-09-21,15:15:40,14.35,-1.99
2017-09-21,15:15:41,14.44,-1.99
2017-09-21,15:15:42,14.44,0.00
2017-09-21,15:15:43,14.35,0.00
2017-09-21,15:15:44,14.44,-1.99
2017-09-21,15:15:45,14.44,0.00
2017-09-21,15:15:46,14.35,0.00
2017-09-21,15:15:47,14.35,0.00
2017-09-21,15:15:48,14.44,-1.99
2017-09-21,15:15:49,14.35,-1.99
2017-09-21,15:15:50,14.35,0.00
2017-09-21,15:15:51,14.44,0.00
2017-09-21,15:15:52,14.35,0.00
2017-09-21,15:15:53,14.35,-1.99
2017-09-21,15:15:54,14.35,-1.99
2017-09-21,15:15:55,14.44,-1.99
2017-09-21,15:15:56,14.44,-1.99
2017-09-21,15:15:57,14.44,-1.99
2017-09-21,15:15:58,14.35,0.00
2017-09-21,15:15:59,14.44,0.00
2017-09-21,15:16:00,14.35,0.00
2017-09-21,15:16:01,14.44,0.00
2017-09-21,15:16:02,14.44,-1.99
2017-09-21,15:16:03,14.44,-1.99
2017-09-21,15:16:04,14.44,-1.99
2017-09-21,15:16:05,14.35,0.00
2017-09-21,15:16:06,14.44,-1.99
2017-09-21,15:16:07,14.44,0.00
2017-09-21,15:16:08,14.35,-1.99
2017-09-21,15:16:09,14.44,-1.99
2017-09-21,15:16:10,14.35,0.00
2017-09-21,15:16:11,14.35,-1.99
2017-09-21,15:16:12,14.44,0.00
2017-09-21,15:16:13,14.44,-1.99
2017-09-21,15:16:14,14.35,0.00
2017-09-21,15:16:15,14.44,-1.99
2017-09-21,15:16:16,14.35,0.00
2017-09-21,15:16:17,14.35,0.00
2017-09-21,15:16:18,14.44,0.00
2017-09-21,15:16:19,14.44,-1.99
2017-09-21,15:16:20,14.44,0.00
2017-09-21,15:16:21,14.44,0.00
2017-09-21,15:16:22,14.44,-1.99
2017-09-21,15:16:23,14.44,0.00
2017-09-21,15:16:24,14.44,-1.99
2017-09-21,15:16:25,14.44,0.00
2017-09-21,15:16:26,14.44,-1.99
2017-09-21,15:16:27,14.44,0.00
2017-09-21,15:16:28,14.44,-1.99
2017-09-21,15:16:29,14.44,-1.99
2017-09-21,15:16:30,14.44,0.00
2017-09-21,15:16:31,14.44,0.00
2017-09-21,15:16:32,14.44,0.00
2017-09-21,15:16:33,14.44,-1.99
2017-09-21,15:16:34,14.44,-1.99
2017-09-21,15:16:35,14.44,0.00
2017-09-21,15:16:36,14.44,-1.99
2017-09-21,15:16:37,14.44,0.00
2017-09-21,15:16:38,14.44,-1.99
2017-09-21,15:16:39,14.44,-1.99
2017-09-21,15:16:40,14.44,0.00
2017-09-21,15:16:41,14.44,0.00
2017-09-21,15:16:42,14.44,0.00
2017-09-21,15:16:43,14.44,-1.99
2017-09-21,15:16:44,14.44,-1.99
2017-09-21,15:16:45,14.44,0.00
2017-09-21,15:16:46,14.44,-1.99
2017-09-21,15:16:47,14.44,0.00
2017-09-21,15:16:48,14.44,0.00
2017-09-21,15:16:49,14.44,0.00
2017-09-21,15:16:50,14.44,-1.99
2017-09-21,15:16:51,14.44,0.00
2017-09-21,15:16:52,14.44,-1.99
2017-09-21,15:16:53,14.44,0.00
2017-09-21,15:16:54,14.44,-1.99
2017-09-21,15:16:55,14.44,0.00
2017-09-21,15:16:56,14.44,-1.99
2017-09-21,15:16:57,14.44,-1.99
2017-09-21,15:16:58,14.44,0.00
2017-09-21,15:16:59,14.44,-1.99
2017-09-21,15:17:00,14.44,-1.99
2017-09-21,15:17:01,14.44,0.00
2017-09-21,15:17:02,14.44,-1.99
2017-09-21,15:17:03,14.44,0.00
2017-09-21,15:17:04,14.44,-1.99
2017-09-21,15:17:05,14.44,-1.99
2017-09-21,15:17:06,14.44,-1.99
2017-09-21,15:17:07,14.44,0.00
2017-09-21,15:17:08,14.44,-1.99
2017-09-21,15:17:09,14.44,0.00
2017-09-21,15:17:10,14.44,0.00
2017-09-21,15:17:11,14.44,-1.99
2017-09-21,15:17:12,14.44,0.00
2017-09-21,15:17:13,14.44,0.00
2017-09-21,15:17:14,14.44,-1.99
2017-09-21,15:17:15,14.44,0.00
2017-09-21,15:17:16,14.44,0.00
2017-09-21,15:17:17,14.44,0.00
2017-09-21,15:17:18,14.44,0.00
2017-09-21,15:17:19,14.44,-1.99
2017-09-21,15:17:20,14.44,-1.99
2017-09-21,15:17:21,14.44,-1.99
2017-09-21,15:17:22,14.44,0.00
2017-09-21,15:17:23,14.44,-1.99
2017-09-21,15:17:24,14.44,0.00
2017-09-21,15:17:25,14.44,0.00
2017-09-21,15:17:26,14.44,0.00
2017-09-21,15:17:27,14.44,0.00
2017-09-21,15:17:28,14.44,0.00
2017-09-21,15:17:29,14.44,0.00
2017-09-21,15:17:30,14.44,0.00
2017-09-21,15:17:31,14.44,0.00
2017-09-21,15:17:32,14.44,0.00
2017-09-21,15:17:33,14.44,0.00
2017-09-21,15:17:34,14.44,-1.99
2017-09-21,15:17:35,14.44,0.00
2017-09-21,15:17:36,14.44,-1.99
2017-09-21,15:17:37,14.44,-1.99
2017-09-21,15:17:38,14.44,0.00
2017-09-21,15:17:39,14.44,0.00
2017-09-21,15:17:40,14.44,0.00
2017-09-21,15:17:41,14.44,-1.99
2017-09-21,15:17:42,14.44,0.00
2017-09-21,15:17:43,14.44,0.00
2017-09-21,15:17:44,14.44,-1.99
2017-09-21,15:17:45,14.44,0.00
2017-09-21,15:17:46,14.44,0.00
2017-09-21,15:17:47,14.44,0.00
2017-09-21,15:17:48,14.44,0.00
2017-09-21,15:17:49,14.44,0.00
2017-09-21,15:17:50,14.44,0.00
2017-09-21,15:17:51,14.44,0.00
2017-09-21,15:17:52,14.44,0.00
2017-09-21,15:17:53,14.44,0.00
2017-09-21,15:17:54,14.44,0.00
2017-09-21,15:17:55,14.44,0.00
2017-09-21,15:17:56,14.44,0.00
2017-09-21,15:17:57,14.44,0.00
2017-09-21,15:17:58,14.44,-1.99
2017-09-21,15:17:59,14.44,0.00
2017-09-21,15:18:00,14.44,0.00
2017-09-21,15:18:01,14.44,0.00
2017-09-21,15:18:02,14.44,-1.99
2017-09-21,15:18:03,14.44,0.00
2017-09-21,15:18:04,14.44,0.00
2017-09-21,15:18:05,14.44,0.00
2017-09-21,15:18:06,14.44,0.00
2017-09-21,15:18:07,14.44,0.00
2017-09-21,15:18:08,14.44,0.00
2017-09-21,15:18:09,14.44,0.00
2017-09-21,15:18:10,14.44,0.00
2017-09-21,15:18:11,14.44,-1.99
2017-09-21,15:18:12,14.44,-1.99
2017-09-21,15:18:13,14.44,0.00
2017-09-21,15:18:14,14.44,-1.99
2017-09-21,15:18:15,14.44,-1.99
2017-09-21,15:18:16,14.44,0.00
2017-09-21,15:18:17,14.44,0.00
2017-09-21,15:18:18,14.44,0.00
2017-09-21,15:18:19,14.44,-1.99
2017-09-21,15:18:20,14.44,-1.99
2017-09-21,15:18:21,14.44,-1.99
2017-09-21,15:18:22,14.44,-1.99
2017-09-21,15:18:23,14.54,0.00
2017-09-21,15:18:24,14.44,0.00
2017-09-21,15:18:25,14.44,0.00
2017-09-21,15:18:26,14.44,0.00
2017-09-21,15:18:27,14.44,0.00
2017-09-21,15:18:28,14.44,0.00
2017-09-21,15:18:29,14.44,-1.99
2017-09-21,15:18:30,14.44,-1.99
2017-09-21,15:18:31,14.44,0.00
2017-09-21,15:18:32,14.44,0.00
2017-09-21,15:18:33,14.44,-1.99
2017-09-21,15:18:34,14.44,-1.99
2017-09-21,15:18:35,14.44,0.00
2017-09-21,15:18:36,14.44,0.00
2017-09-21,15:18:37,14.44,0.00
2017-09-21,15:18:38,14.44,-1.99
2017-09-21,15:18:39,14.44,-1.99
2017-09-21,15:18:40,14.44,0.00
2017-09-21,15:18:41,14.44,0.00
2017-09-21,15:18:42,14.44,-1.99
2017-09-21,15:18:43,14.44,0.00
2017-09-21,15:18:44,14.44,0.00
2017-09-21,15:18:45,14.44,-1.99
2017-09-21,15:18:46,14.44,0.00
2017-09-21,15:18:47,14.44,-1.99
2017-09-21,15:18:48,14.44,0.00
2017-09-21,15:18:49,14.44,0.00
2017-09-21,15:18:50,14.44,0.00
2017-09-21,15:18:51,14.54,0.00
2017-09-21,15:18:52,14.54,-1.99
2017-09-21,15:18:53,14.44,0.00
2017-09-21,15:18:54,14.54,0.00
2017-09-21,15:18:55,14.44,0.00
2017-09-21,15:18:56,14.54,-1.99
2017-09-21,15:18:57,14.54,-1.99
2017-09-21,15:18:58,14.54,-1.99
2017-09-21,15:18:59,14.54,0.00
2017-09-21,15:19:00,14.54,0.00
2017-09-21,15:19:01,14.54,-1.99
2017-09-21,15:19:02,14.54,0.00
2017-09-21,15:19:03,14.54,0.00
2017-09-21,15:19:04,14.54,-1.99
2017-09-21,15:19:05,14.54,-1.99
2017-09-21,15:19:06,14.54,0.00
2017-09-21,15:19:07,14.54,0.00
2017-09-21,15:19:08,14.54,0.00
2017-09-21,15:19:09,14.54,-1.99
2017-09-21,15:19:10,14.54,-1.99
2017-09-21,15:19:11,14.54,-1.99
2017-09-21,15:19:12,14.54,0.00
2017-09-21,15:19:13,14.54,-1.99
2017-09-21,15:19:14,14.54,-1.99
2017-09-21,15:19:15,14.54,0.00
2017-09-21,15:19:16,14.54,-1.99
2017-09-21,15:19:17,14.54,0.00
2017-09-21,15:19:18,14.54,0.00
2017-09-21,15:19:19,14.54,-1.99
2017-09-21,15:19:20,14.54,-1.99
2017-09-21,15:19:21,14.54,-1.99
2017-09-21,15:19:22,14.54,0.00
2017-09-21,15:19:23,14.54,0.00
2017-09-21,15:19:24,14.54,0.00
2017-09-21,15:19:25,14.54,-1.99
2017-09-21,15:19:26,14.44,0.00
2017-09-21,15:19:27,14.44,-1.99
2017-09-21,15:19:28,14.54,0.00
2017-09-21,15:19:29,14.54,-1.99
2017-09-21,15:19:30,14.44,0.00
2017-09-21,15:19:31,14.44,0.00
2017-09-21,15:19:32,14.44,0.00
2017-09-21,15:19:33,14.44,-1.99
2017-09-21,15:19:34,14.54,0.00
2017-09-21,15:19:35,14.54,0.00
2017-09-21,15:19:36,14.54,-1.99
2017-09-21,15:19:37,14.54,0.00
2017-09-21,15:19:38,14.54,-1.99
2017-09-21,15:19:39,14.54,0.00
2017-09-21,15:19:40,14.54,-1.99
2017-09-21,15:19:41,14.54,-1.99
2017-09-21,15:19:42,14.54,0.00
2017-09-21,15:19:43,14.54,0.00
2017-09-21,15:19:44,14.54,-1.99
2017-09-21,15:19:45,14.54,0.00
2017-09-21,15:19:46,14.54,-1.99
2017-09-21,15:19:47,14.54,0.00
2017-09-21,15:19:48,14.54,0.00
2017-09-21,15:19:49,14.54,-1.99
2017-09-21,15:19:50,14.54,-1.99
2017-09-21,15:19:51,14.54,-1.99
2017-09-21,15:19:52,14.54,-1.99
2017-09-21,15:19:53,14.54,0.00
2017-09-21,15:19:54,14.54,0.00
2017-09-21,15:19:55,14.54,0.00
2017-09-21,15:19:56,14.54,0.00
2017-09-21,15:19:57,14.54,-1.99
2017-09-21,15:19:58,14.54,0.00
2017-09-21,15:19:59,14.54,-1.99
2017-09-21,15:20:00,14.54,-1.99
2017-09-21,15:20:01,14.54,0.00
2017-09-21,15:20:02,14.54,-1.99
2017-09-21,15:20:03,14.54,-1.99
2017-09-21,15:20:04,14.54,0.00
2017-09-21,15:20:05,14.54,0.00
2017-09-21,15:20:06,14.54,-1.99
2017-09-21,15:20:07,14.54,0.00
2017-09-21,15:20:08,14.54,-1.99
2017-09-21,15:20:09,14.54,-1.99
2017-09-21,15:20:10,14.54,-1.99
2017-09-21,15:20:11,14.54,-1.99
2017-09-21,15:20:12,14.54,0.00
2017-09-21,15:20:13,14.54,0.00
2017-09-21,15:20:14,14.54,-1.99
2017-09-21,15:20:15,14.54,-1.99
2017-09-21,15:20:16,14.54,0.00
2017-09-21,15:20:17,14.54,-1.99
2017-09-21,15:20:18,14.54,-1.99
2017-09-21,15:20:19,14.54,-1.99
2017-09-21,15:20:20,14.54,-1.99
2017-09-21,15:20:21,14.54,0.00
2017-09-21,15:20:22,14.54,-1.99
2017-09-21,15:20:23,14.54,-1.99
2017-09-21,15:20:24,14.54,-1.99
2017-09-21,15:20:25,14.54,-1.99
2017-09-21,15:20:26,14.54,0.00
2017-09-21,15:20:27,14.54,0.00
2017-09-21,15:20:28,14.54,0.00
2017-09-21,15:20:29,14.54,-1.99
2017-09-21,15:20:30,14.54,-1.99
2017-09-21,15:20:31,14.54,0.00
